productId;title;productPageUrl;imageUrl;offerPrice;numReviews;customerRating;upc;quantity
6P4VWKT0BPU0;Filtrete 16x25x1, Healthy Living Advanced Allergen Reduction HVAC Furnace Air Filter, 1500 MPR, 1 Filter;https://www.walmart.com/ip/Filtrete-16x25x1-Healthy-Living-Advanced-Allergen-Reduction-HVAC-Furnace-Air-Filter-1500-MPR-1-Filter/14497551;https://i5.walmartimages.com/asr/3434ba5c-08d6-4c18-862a-5c39f2abd631_1.4cad3f7ea58c955642746f5e689914f2.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;57.17;979;4.8018;0005114191097;4299
6FCINT7J3JHG;Kidde 1A10BC Basic Use Fire Extinguisher, 2.5 lbs;https://www.walmart.com/ip/Kidde-1A10BC-Basic-Use-Fire-Extinguisher-2-5-lbs/142096211;https://i5.walmartimages.com/asr/76fa9616-2d57-428c-ba0a-04b098af0e9d_1.846bfff3d537a829bf003e8559a4f419.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;14.84;44;3.4545;0004787127008;2177
6DWJ909AL9TW;"Lasko 16"" Oscillating Pedestal Stand 3-Speed Fan, Model #S16500, Black";https://www.walmart.com/ip/Lasko-16-Oscillating-Pedestal-Stand-3-Speed-Fan-Model-S16500-Black/42379869;https://i5.walmartimages.com/asr/f50bf29d-b1cd-4aa6-8763-cd7888ccd72c_1.326cae273368a533e598a6974a9998e3.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;21.48;980;4.1194;0004601346069;5338
44H1DEZDZGYP;STANLEY 1000/500 Amp Jump Starter w/120 PSI Compressor (J5C09);https://www.walmart.com/ip/STANLEY-1000-500-Amp-Jump-Starter-w-120-PSI-Compressor-J5C09/13035281;https://i5.walmartimages.com/asr/02d0db63-1212-40c8-b094-930606693e12_1.032177329dab0d3f32d27aaa6020feb1.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;79.98;1138;4.2645;0089745000247;998
1E9N1P3G6R07;Hyper Tough 20 in. Briggs & Stratton 125cc Gas Push Lawnmower;https://www.walmart.com/ip/Hyper-Tough-20-in-Briggs-Stratton-125cc-Gas-Push-Lawnmower/905059420;https://i5.walmartimages.com/asr/5ccbd65b-0371-4249-8934-f4e79e566f1d_1.c2a1f7a9437f1b2fb491e42660511f06.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;148;264;3.9167;0008538823581;1163
2EYU95JN8IPA;Achim Tivoli II 6x36 Self Adhesive Vinyl Floor Planks - 10 Planks/15 sq. ft.;https://www.walmart.com/ip/Achim-Tivoli-II-6x36-Self-Adhesive-Vinyl-Floor-Planks-10-Planks-15-sq-ft/45066179;https://i5.walmartimages.com/asr/e9fe0314-5f56-447a-85bf-1bc04e774a5a_1.20d8e806bdd8badd9c97d73c4797443f.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;15.98;147;4.5102;0005400633425;25648
5AIHDRJ1GXDX;Hyper Tough 50ft 16/3 Orange Extension Cord;https://www.walmart.com/ip/Hyper-Tough-50ft-16-3-Orange-Extension-Cord/484726741;https://i5.walmartimages.com/asr/71e290eb-1621-48c0-89aa-c30c2604111d_1.64c8978581da7ff7bb1f2fd865c9308b.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;12.94;12;4.6667;0078175623240;930
3NPUT1XG2QC3;PUR Basic Pitcher/Dispenser Water Replacement Filter, CRF950Z, 3 Pack;https://www.walmart.com/ip/PUR-Basic-Pitcher-Dispenser-Water-Replacement-Filter-CRF950Z-3-Pack/1604737;https://i5.walmartimages.com/asr/b66e214f-a214-4397-ac61-49eac9838f58_1.b80db7913a1584ef919a255f04f3981f.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;15.88;288;4.4306;0072398770323;13775
72QTY0QWQOAS;"Edsal 77""W x 24""D x 72""H Steel Welded Storage Rack, Black";https://www.walmart.com/ip/Edsal-77-W-x-24-D-x-72-H-Steel-Welded-Storage-Rack-Black/21685759;https://i5.walmartimages.com/asr/c05593b9-da8e-475f-a19c-18fe416c8f0f_1.7c1ddfb3b9043fa24a7f68c9372c7174.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;129.87;184;4.3587;0003544151513;881
78RDGZXSNTVQ;Cool-Living 5,000 BTU Window Air Conditioner, 115V With Window Kit;https://www.walmart.com/ip/Cool-Living-5-000-BTU-Window-Air-Conditioner-115V-With-Window-Kit/46444962;https://i5.walmartimages.com/asr/ef29a4db-ffaa-48a1-91c9-380e10d814e8_3.3257be18865d131cbc1f69756dca1c78.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;130;85;3.7412;0007990250001;610
12JLPY2U8Y2C;Kimberly Bay Louvered Solid Wood Unfinished Slab Standard Door;https://www.walmart.com/ip/Kimberly-Bay-Louvered-Solid-Wood-Unfinished-Slab-Standard-Door/634834823;https://i5.walmartimages.com/asr/aef1fab6-ec48-4aca-b400-9c879a0a0def_1.a6d920853ed666525b7981cd4ba7f04e.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;245;5;5;;269
3QT81XT9KD40;"Buffalo Bills WinCraft Helmet 11"" x 17"" Multi-Use Decal Sheet - No Size";https://www.walmart.com/ip/Buffalo-Bills-WinCraft-Helmet-11-x-17-Multi-Use-Decal-Sheet-No-Size/608248158;https://i5.walmartimages.com/asr/821baaad-2d39-488f-9db0-cb2d6dcda4e4_1.d480e2c00646fe183e91f01038327349.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;8.99;;;;23
4MMIE8LVHAPW;Command Large Picture Hanging Strips Value Pack, White, 12 Strips/Pack;https://www.walmart.com/ip/Command-Large-Picture-Hanging-Strips-Value-Pack-White-12-Strips-Pack/21849182;https://i5.walmartimages.com/asr/cb4624d9-ef7c-4bfb-92a4-2a502e462176_1.2d752aa59f596fe1eb12bd5cb70d9642.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;7.88;59;3.8814;0005114135757;4349
519TR03T1Z74;3M Command Large Utility Hooks, White, Organize Damage-Free, 6 Hooks;https://www.walmart.com/ip/3M-Command-Large-Utility-Hooks-White-Organize-Damage-Free-6-Hooks/22700299;https://i5.walmartimages.com/asr/5d0febcc-394d-4bf4-827d-f2a83a9d7f31_1.53987981af90bd6835c60ba7c4f5f698.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;7.88;448;4.6362;0005114134545;1090
77QTVVADI5WL;"Sterilite, 25.63""W x 18.88""D x 69.38""H 4 Shelf Cabinet, Flat Gray";https://www.walmart.com/ip/Sterilite-25-63-W-x-18-88-D-x-69-38-H-4-Shelf-Cabinet-Flat-Gray/114251711;https://i5.walmartimages.com/asr/fde5ee12-4a1e-4736-8787-e4792ce3c3e3_1.42ab4f26f2676cb42556c99273f9e42b.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;84;1577;4.5669;0007314910017;3190
5SFBCSDSPEBK;Filtrete 16x25x1, Allergen Defense Micro Particle Reduction HVAC Furnace Air Filter, 800 MPR, 1 Filter;https://www.walmart.com/ip/Filtrete-16x25x1-Allergen-Defense-Micro-Particle-Reduction-HVAC-Furnace-Air-Filter-800-MPR-1-Filter/10719987;https://i5.walmartimages.com/asr/83c08cc2-4e6e-4c52-bc61-a1c36f254a08_3.29c513bfdf8ff2b215f663b20379a006.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;31.97;425;4.72;0005111155103;5729
2FUCODLCK1GR;"Muscle Rack 5-Shelf Steel Shelving, Silver-Vein, 12"" D x 30"" W x 60"" H";https://www.walmart.com/ip/Muscle-Rack-5-Shelf-Steel-Shelving-Silver-Vein-12-D-x-30-W-x-60-H/54134494;https://i5.walmartimages.com/asr/9ed2838a-caf1-48ef-97ad-966531bf13f3_1.d3e4160e31297eab409c26e95037a5bc.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;37.87;129;4.3256;0001756711484;1246
3UXEP9QSHWCO;"Lasko 36"" Tower Fan with Remote Control in Black";https://www.walmart.com/ip/Lasko-36-Tower-Fan-with-Remote-Control-in-Black/17477080;https://i5.walmartimages.com/asr/a60e5c8d-49b3-43c8-b793-1a30cd5684d0_1.102fc1997d0c187e2e13783d51d12955.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;28.25;209;4.2153;0004601342490;6178
6CLPLC3M0P5Y;GE 8,000 BTU Window AC With Remote, AEW08LY;https://www.walmart.com/ip/GE-8-000-BTU-Window-AC-With-Remote-AEW08LY/661762867;https://i5.walmartimages.com/asr/1990fc26-ae89-40cb-83f5-0eb0a923244a_1.db32f577eb5b9cd66b70925e82d31a25.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;218;327;4.6269;;2375
6BVFED9BAJ9H;Sterilite, 4 Drawer Wide Weave Tower;https://www.walmart.com/ip/Sterilite-4-Drawer-Wide-Weave-Tower/140169697;https://i5.walmartimages.com/asr/490fa7b1-a606-4e6e-8584-374ab42eda4d_3.ff28e2fda746de4658338cda00ff8e03.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;34.97;378;4.4683;0007314910073;10564
3GJFK2EAOE5Y;Sterilite, 18 Gal./68 L Tote Box, Steel, Case of 8;https://www.walmart.com/ip/Sterilite-18-Gal-68-L-Tote-Box-Steel-Case-of-8/44785784;https://i5.walmartimages.com/asr/54d34aff-cb8b-4a7f-80ee-db1df2d278d3_1.042f271ac3adcdd71d15b1619c94a330.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;46.24;756;4.5119;0084134210101;3915
1PV24HN1JYCG;Arctic King 10,000 BTU Window Air Conditioner;https://www.walmart.com/ip/Arctic-King-10-000-BTU-Window-Air-Conditioner/886598476;https://i5.walmartimages.com/asr/8a8bc5f5-9249-49c7-839c-ec232ed89e4b_1.d386a6657ad7be160b71b9a8d0132e5f.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;331.19;10;4.6;0081798602051;5
1P3V06SCZVBJ;Sterilite, 3 Drawer Wide Weave Tower;https://www.walmart.com/ip/Sterilite-3-Drawer-Wide-Weave-Tower/49527350;https://i5.walmartimages.com/asr/eaa5f323-eecf-40a3-9e39-ca49be21c4a5_3.b026fa71aab63149a68f33c3b33a5c16.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;25.99;535;4.4897;0007314909888;10475
58VEB6BBD4IE;Morton® Clean and Protect® Water Softener Salt Pellets, 40 lb. Bag;https://www.walmart.com/ip/Morton-Clean-and-Protect-Water-Softener-Salt-Pellets-40-lb-Bag/16674414;https://i5.walmartimages.com/asr/eae78136-65d3-47e3-8e19-fdbbd17d2b5f_1.09104d8d720b4ed6d6c0c8ff3522e695.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;23;140;4.7929;0002460001500;32220
6SIF0UMP8D28;"Lasko Cool Colors 20"" Box 3-Speed Fan, Model #B20301, Black";https://www.walmart.com/ip/Lasko-Cool-Colors-20-Box-3-Speed-Fan-Model-B20301-Black/22614935;https://i5.walmartimages.com/asr/eb113f26-f95c-414b-a5a7-d756c81bc43b_2.0c51096d17a19bc7b33522481ce39943.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;17.88;505;4.2733;0004601345492;2229
5S37PQA6ZXYG;"Lasko 20"" Box 3-Speed Fan, Model #B20200, White";https://www.walmart.com/ip/Lasko-20-Box-3-Speed-Fan-Model-B20200-White/42388499;https://i5.walmartimages.com/asr/3952274c-5196-4744-8163-58702b28a18c_1.db4a99b204078ab87ac725b012da0edd.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;17.88;356;4.0253;0004601345260;1982
6G7DMICJUYBC;"Mainstays 20"" High Velocity Fan, Black";https://www.walmart.com/ip/Mainstays-20-High-Velocity-Fan-Black/48947421;https://i5.walmartimages.com/asr/1d059002-26f6-4283-8bf5-f555cdd7feae_1.93b658a2e7a4f9dd06d9a61a6a53c806.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;39.27;338;4.3402;0489419200033;3455
348RY6S5FZ6S;Ziploc 60 Qt./15 Gal. WeatherShield Storage Box, (Available in Single or 4 Pack);https://www.walmart.com/ip/Ziploc-60-Qt-15-Gal-WeatherShield-Storage-Box-Available-in-Single-or-4-Pack/37299945;https://i5.walmartimages.com/asr/1fa13bad-30c5-405d-82be-cbde66373461_1.48edfccbdb8ef67a754d463015a1e8ae.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;59.99;289;4.5571;0076201644984;26856
4MYXS8K0NQYB;Sterilite 27 Qt./26 L Latch Box, Stadium Blue;https://www.walmart.com/ip/Sterilite-27-Qt-26-L-Latch-Box-Stadium-Blue/46001917;https://i5.walmartimages.com/asr/5c8c27ad-5823-40e4-b185-555e63fcec71_1.2724df82d9ff89e2630e548056c1f0dc.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;58.5;117;4.5385;0007314992504;1013
3375HNVS4WPF;American Maid 5 gal Water Bottle;https://www.walmart.com/ip/American-Maid-5-gal-Water-Bottle/51200565;https://i5.walmartimages.com/asr/85d64aa2-3132-4546-9aa6-1228fee9e986_1.2a502f58b4b5674969ba034772908228.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;9.88;284;4.5493;0076098100960;8212
3OI2KZHX33YC;Sterilite, 66 Qt./62 L Latch Box, Stadium Blue, Case of 6;https://www.walmart.com/ip/Sterilite-66-Qt-62-L-Latch-Box-Stadium-Blue-Case-of-6/711933680;https://i5.walmartimages.com/asr/28f9ef4b-9d0a-4045-9cc0-020a68e1d331_1.14f2451189dd2750ef736bdfa4c70a99.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;47.02;33;3.9091;0084134210586;561
2T2Z0ZBK363B;Filtrete 16x25x1, Allergen Reduction HVAC Furnace Air Filter, 1200 MPR, 1 Filter;https://www.walmart.com/ip/Filtrete-16x25x1-Allergen-Reduction-HVAC-Furnace-Air-Filter-1200-MPR-1-Filter/10719972;https://i5.walmartimages.com/asr/e58c0491-989b-45e3-8954-9a2bcfe70ab9_1.46619fecbaa368d68ae85fda715115a6.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;46.37;717;4.6499;0005111110001;4056
2W3QG2RU6X61;Brita Standard Water Filter, Standard Replacement Filters for Pitchers and Dispensers, BPA Free - 1 ct;https://www.walmart.com/ip/Brita-Standard-Water-Filter-Standard-Replacement-Filters-for-Pitchers-and-Dispensers-BPA-Free-1-ct/8470918?wpa_bd=1558214360549&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=80fc3e845c67d9d391ad714c54395eaa&wpa_aux_info=__aux_info__&wpa_tag=__tag__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__;https://i5.walmartimages.com/asr/d6eb0a50-5918-4368-8f7d-dbc7033ca566_1.9e8a4fef994769ca5b5238ed96a42dbf.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;6.58;918;4.6176;0006025835501;4526
46COVJZM6FY0;"Muscle Rack 5-Shelf Steel Shelving, Silver-Vein, 24"" D x 48"" W x 72"" H";https://www.walmart.com/ip/Muscle-Rack-5-Shelf-Steel-Shelving-Silver-Vein-24-D-x-48-W-x-72-H/54134493;https://i5.walmartimages.com/asr/aa5e389c-4985-4321-8f40-9675d9e87fca_2.cef407f249f684f9f5d66919a73b94ec.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;64.87;210;4.0143;0001756711487;462
4RREOUWMFBO5;ZeroWater Replacement Filter, 1-Pack (ZR-001);https://www.walmart.com/ip/ZeroWater-Replacement-Filter-1-Pack-ZR-001/19528920?wpa_bd=1558214360549&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=c02e359e9176a62982a7e5a277f4fe24&wpa_aux_info=__aux_info__&wpa_tag=__tag__&wpa_pos=5&wpa_plmt=__plmt__&wpa_aduid=__aduid__;https://i5.walmartimages.com/asr/cfa4d1a9-d293-48bd-8711-c71ee3b54af4_1.72833e8780a185393834e750a8398276.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;11.49;84;4.5833;0018878100001;3642
6YCFSFYUKXAA;"Plano 22""W x 14""D x 48""H 4-Shelf Shelving Unit, White";https://www.walmart.com/ip/Plano-22-W-x-14-D-x-48-H-4-Shelf-Shelving-Unit-White/8251816;https://i5.walmartimages.com/asr/6592a9ee-866b-4b40-bd02-c28cfd770ab4_1.cf007317c124520dc8f1ee340e236faf.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;14.97;1350;4.2659;0002409909177;4261
1OSXUDRQFUDQ;Sterilite, 3 Drawer Wide Weave Tower;https://www.walmart.com/ip/Sterilite-3-Drawer-Wide-Weave-Tower/49527349;https://i5.walmartimages.com/asr/97b5f9dc-cd94-4dbe-b2ee-3fd269d6d6a3_2.6dcf75d358695a953c55dd908c504f73.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;19.99;297;4.5286;0007314925308;5437
38WCBKMUC3N8;Sterilite 3 Drawer Wide Cart, White;https://www.walmart.com/ip/Sterilite-3-Drawer-Wide-Cart-White/8282897;https://i5.walmartimages.com/asr/4f658db7-f9bf-40b1-9914-35bedad770f0_1.605179d67b43f2b799f19add54830722.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;18.98;2228;4.5027;0007314929308;15655
5WNV6I57VBMT;Great Value LED Light Bulb, 8.5W (60W Equivalent), A19 Lamp E26 Medium Base, Non-Dimmable, Soft White, 4-Pack;https://www.walmart.com/ip/Great-Value-LED-Light-Bulb-8-5W-60W-Equivalent-A19-Lamp-E26-Medium-Base-Non-Dimmable-Soft-White-4-Pack/51497369;https://i5.walmartimages.com/asr/f039dd73-9d2e-48ca-96f4-a6657f10d7ae_1.2ae9982f7e8a38a582c1a38c0072512d.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;17.21;99;3.9697;0068113113245;734
583I2UISDJVO;Sterilite 58 Qt./55 L Storage Box, White;https://www.walmart.com/ip/Sterilite-58-Qt-55-L-Storage-Box-White/10401038;https://i5.walmartimages.com/asr/71f2d8cb-ca58-44cb-b929-2537150960f0_1.0db27f41b1bd29dd2d84c3967701fe1c.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;47.88;390;4.2205;0007314918478;1663
4HV46VH6UV5V;Filtrete 16x25x1, Clean Living Dust Reduction HVAC Furnace Air Filter, 300 MPR, 1 Filter;https://www.walmart.com/ip/Filtrete-16x25x1-Clean-Living-Dust-Reduction-HVAC-Furnace-Air-Filter-300-MPR-1-Filter/10721097;https://i5.walmartimages.com/asr/c534f64e-b277-45ab-b762-d7f24408e11c_1.75f1b726005078d9a946e4606475b083.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;16.49;156;4.5064;0005111102069;4016
5NY7YHRCYBR6;Sterilite 40 Gal./151 L Wheeled Industrial Tote, Black (Available in a Case of 2 or Single Unit);https://www.walmart.com/ip/Sterilite-40-Gal-151-L-Wheeled-Industrial-Tote-Black-Available-in-a-Case-of-2-or-Single-Unit/48194359;https://i5.walmartimages.com/asr/bf855ff1-70db-42ac-bbb3-07240ca66090_2.6d66206f29d04d1aaf69855b543fb445.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;84.9;249;4.739;0007314914699;1487
5SGN9D8GMGSP;Sterilite, 105 Qt./99 L Latch Box, Case of 4;https://www.walmart.com/ip/Sterilite-105-Qt-99-L-Latch-Box-Case-of-4/44785814;https://i5.walmartimages.com/asr/1c1142aa-6391-4427-8716-a0459f0872fa_1.91663864587e58a0dc9dd07267f212bd.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;42.99;66;3.7727;0084134210128;2028
74GO8CD9RSEC;Sterilite Footlocker, Black;https://www.walmart.com/ip/Sterilite-Footlocker-Black/16415912;https://i5.walmartimages.com/asr/2a66e68c-5b0c-4074-af4b-d0e9460ba1f2_2.a1e134901716e14f3e417d2434a7cbd8.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;30.98;430;4.5628;0007314918429;5658
31HXJHS350AP;Holmes HAWF2021-WMUM Dual Blade Twin Window Fan;https://www.walmart.com/ip/Holmes-HAWF2021-WMUM-Dual-Blade-Twin-Window-Fan/17133777;https://i5.walmartimages.com/asr/9c7851cc-ee29-4f9b-a058-4c08c58fd462_1.0bcfbc0fb7c118d661408b94a6f69567.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;22.44;426;4.0376;0004889403538;8875
42K0N9V5F8WH;"Muscle Rack 48"" W x 18"" D x 72"" H, 5-Shelf Steel Shelving, Silver-Vein";https://www.walmart.com/ip/Muscle-Rack-48-W-x-18-D-x-72-H-5-Shelf-Steel-Shelving-Silver-Vein/54134492;https://i5.walmartimages.com/asr/0f86e790-25b5-432e-930d-4003dbe3dc51_1.c1d371fd44fe73a8fcc53e7ff9841bf6.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;55.87;143;4.3217;0001756711486;381
3N0B2JRUAFOP;Mainstays 3-Shelf Space Saver with Liner;https://www.walmart.com/ip/Mainstays-3-Shelf-Bathroom-Over-the-Toilet-Space-Saver-with-Liner-Satin-Nickel/270311266;https://i5.walmartimages.com/asr/5f2904c0-ac42-41d2-b288-177a01bdcb95_1.58a6e58111626744de8e2c3480a4dd27.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;19.84;639;4.1941;0088952621579;1178
67T0RMEIYV7M;O2COOL 10 inch Battery or Electric Portable Fan;https://www.walmart.com/ip/O2COOL-10-inch-Battery-or-Electric-Portable-Fan/49332866;https://i5.walmartimages.com/asr/477e6e7e-c880-4564-9e4e-aab2bf77f3b3_1.c8a8791dce38d0f0f30d3429980a71a4.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;16.24;183;4.2514;0075524716241;6016
31C0XSJXG9KM;Sterilite, 4 Drawer Unit, Flat Gray;https://www.walmart.com/ip/Sterilite-4-Drawer-Unit-Flat-Gray/178717407;https://i5.walmartimages.com/asr/af12d539-b3f4-4e4a-88c8-eda81b29ba61_1.a282797bb07ede000f75e6efc7f5d870.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;48.57;230;4.6522;0007314901743;517
4WBVN9N2QWPL;Sterilite, 45 Gal./170 L Wheeled Latch Tote, Stadium Blue, Case of 4;https://www.walmart.com/ip/Sterilite-45-Gal-170-L-Wheeled-Latch-Tote-Stadium-Blue-Case-of-4/44785816;https://i5.walmartimages.com/asr/ac077600-e1d0-43d7-8879-e8d6ad88afec_1.bb72fd0fba339d56466698256b672f83.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;73.98;209;4.1722;0084134210131;899
