productId;title;productPageUrl;imageUrl;offerPrice;numReviews;customerRating;upc;quantity
3ITYJ0843P88;"SAMSUNG 65"" Class 4K (2160P) Ultra HD Smart LED HDR TV UN65NU7300";https://www.walmart.com/ip/SAMSUNG-65-Class-4K-2160P-Ultra-HD-Smart-LED-HDR-TV-UN65NU7300/314572057;https://i5.walmartimages.com/asr/75e4bf28-412e-4c88-8ba5-1cc0d424b449_1.f9f22aa5ca327ac6486dbb0b4e5981d6.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;847.99;66;4.303;0088727625748;16
60R8ZDOQCUAS;"TCL 32"" Class HD (720P) Roku Smart LED TV (32S321)";https://www.walmart.com/ip/TCL-32-Class-HD-720P-Roku-Smart-LED-TV-32S321/712021234;https://i5.walmartimages.com/asr/fe7464f9-9701-41c5-86d8-09ee4738cf00_1.da520b520a0c87f5249a1bf74e3ab2df.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;118;175;4.1886;0084604200996;1575
4IOS0G4ETCVO;Straight Talk Prepaid Apple iPhone 6s Plus 32GB, Space Gray;https://www.walmart.com/ip/Straight-Talk-Prepaid-Apple-iPhone-6s-Plus-32GB-Space-Gray/947596782;https://i5.walmartimages.com/asr/2cc1b1a4-1cec-4c0f-9eec-6dddc8f70288_1.3bfdcb1ba497d9be8e9dac5769e32547.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;199.99;146;4.3767;0019019872743;2883
4ZXEAMSZDO7R;Straight Talk Apple iPhone 6s Prepaid Smartphone with 32GB, Space Gray;https://www.walmart.com/ip/Straight-Talk-Apple-iPhone-6s-Prepaid-Smartphone-with-32GB-Space-Gray/863424218;https://i5.walmartimages.com/asr/8d908bc6-e4ad-4846-96f2-1ae0b223675e_1.9ed55c048eb7e564099f3cda06939fe2.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;149.99;106;4.2453;0019019872747;1991
2ASK37Y7FDWQ;Apple iPad (Latest Model) 128GB Wi-Fi - Space Gray;https://www.walmart.com/ip/Apple-iPad-Latest-Model-128GB-Wi-Fi-Space-Gray/955898738;https://i5.walmartimages.com/asr/655e4f50-7207-42e4-887a-5b059262970f_1.e35dbde2bc2abde50ffb6418f61140d2.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;398;363;4.8871;0019019864982;11269
5IQSSDF6MVJC;VIZIO 55” Class 4K Ultra HD (2160P) HDR Smart LED TV (D55x-G1);https://www.walmart.com/ip/VIZIO-55-Class-4K-Ultra-HD-2160P-HDR-Smart-LED-TV-D55x-G1/786202247;https://i5.walmartimages.com/asr/228fca2c-51d1-4b93-901a-c8c8e453d6a9_2.499e383fb0dd9eed5e92f99c3085c118.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;349.99;1476;4.1118;;13476
1QZNILXAPCBK;"VIZIO 43"" Class SmartCast D-Series FHD (1080P) Smart Full-Array LED TV (D43f-F1) (2018 Model)";https://www.walmart.com/ip/VIZIO-43-Class-SmartCast-D-Series-FHD-1080P-Smart-Full-Array-LED-TV-D43f-F1-2018-Model/703013866;https://i5.walmartimages.com/asr/8fd21f0c-aadb-4e39-b00f-7dfd07fa8c61_8.8d91da6e36ecbc497891ae20df94810b.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;199.99;232;4.1983;0084522601455;4965
3Y5I403Q3YDJ;"RCA Viking Pro 10.1"" Android 2-in-1 Tablet 32GB Quad Core";https://www.walmart.com/ip/RCA-Viking-Pro-10-1-Android-2-in-1-Tablet-32GB-Quad-Core/45804384;https://i5.walmartimages.com/asr/76f2ffca-e419-48ef-85c3-efc879a6a9c5_1.a0b26a502c00286bbdff530321eada4e.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;164.78;6093;4.3176;0006211863031;107
5XJMBAL1NW3S;Roku Express HD - WITH 30-DAY FREE TRIAL OF SLING INCLUDING CLOUD DVR ($40+ VALUE);https://www.walmart.com/ip/Roku-Express-HD-WITH-30-DAY-FREE-TRIAL-OF-SLING-INCLUDING-CLOUD-DVR-40-VALUE/562032082;https://i5.walmartimages.com/asr/71451e31-0072-4fa0-afff-dbcdb51ff0a0_1.df22db049403dd5351372765e2706b46.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;39.99;7966;4.5749;0082961000181;432
77M2FIB36M0W;VIZIO 65” Class 4K Ultra HD (2160P) HDR Smart LED TV (D65x-G4);https://www.walmart.com/ip/VIZIO-65-Class-4K-Ultra-HD-2160P-HDR-Smart-LED-TV-D65x-G4/502191218;https://i5.walmartimages.com/asr/1329e1dd-db6c-4b7f-ad19-9da1416ac5d3_2.cedd526c7374350c35f0f9df46e2843d.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;499.99;1476;4.1118;;17431
7L7DE260J3AE;"Sharp 40"" Class FHD (1080p) LED TV (LC-40Q3070U)";https://www.walmart.com/ip/Sharp-40-Class-FHD-1080p-LED-TV-LC-40Q3070U/817165819;https://i5.walmartimages.com/asr/7da972fa-166b-4e32-a59e-eb99d932f97e_1.98742f6c14fb6ecc1feed8c1b2c7d340.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;139.99;159;4.2704;;18554
6SBRLL9R7LZH;"Hisense 65"" Class 4K Ultra HD (2160P) HDR Roku Smart LED TV (65R6E)";https://www.walmart.com/ip/Hisense-65-Class-4K-Ultra-HD-2160P-HDR-Roku-Smart-LED-TV-65R6E/906338310;https://i5.walmartimages.com/asr/effe285f-4aa0-474c-8eb2-afb35f49f152_1.83531d06d04d6200ea228c3099fc6cfa.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;498;171;4.3216;;781
6FIE7W6IWLDW;"JVC 32"" Class HD (720p) Roku Smart LED TV (LT-32MAW388)";https://www.walmart.com/ip/JVC-32-Class-HD-720p-Roku-Smart-LED-TV-LT-32MAW388/425612864;https://i5.walmartimages.com/asr/50e52eb7-c42a-4780-bf5b-c7e2f4d919a5_2.0709646a6e0a16fcbe047083ecfd3c9c.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;119.99;91;4.3297;;8168
7IZTVULSC2W0;"Acer CB3-532-C47C 15.6"" Chromebook, Chrome OS, Intel Celeron N3060 Dual-Core Processor, 2GB RAM, 16GB Internal Storage";https://www.walmart.com/ip/Acer-CB3-532-C47C-15-6-Chromebook-Chrome-OS-Intel-Celeron-N3060-Dual-Core-Processor-2GB-RAM-16GB-Internal-Storage/54518466;https://i5.walmartimages.com/asr/f3077845-8786-4bfa-ba98-482f06af91a2_1.2bdade6ddc986cbd875304164a98aa06.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;152.98;354;4.0932;0088886381142;7081
1ZULW8JV8EKJ;"SAMSUNG 50"" Class 4K (2160P) Ultra HD Smart LED HDR TV UN50NU6900";https://www.walmart.com/ip/SAMSUNG-50-Class-4K-2160P-Ultra-HD-Smart-LED-HDR-TV-UN50NU6900/584196702;https://i5.walmartimages.com/asr/a4aa8214-30ee-4fd0-b177-21828eeebbf0_1.07981d95fc037f64329d3ff996885549.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;347.99;330;4.1879;;6097
6417R3A1Z1KS;"SAMSUNG 55"" Class 4K (2160P) Ultra HD Smart LED HDR TV UN55NU6900";https://www.walmart.com/ip/SAMSUNG-55-Class-4K-2160P-Ultra-HD-Smart-LED-HDR-TV-UN55NU6900/951342222;https://i5.walmartimages.com/asr/a4aa8214-30ee-4fd0-b177-21828eeebbf0_1.07981d95fc037f64329d3ff996885549.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;447.99;376;4.0027;;6859
6OTTGYPEGS1S;"Dell Inspiron i5570-7987SLV, 15.6"" display, Intel i7, 20GB Total Memory( 4GB RAM + 16GB Memory), 1TB HDD, Windows 10 Home, Silver";https://www.walmart.com/ip/Dell-Inspiron-i5570-7987SLV-15-6-display-Intel-i7-20GB-Total-Memory-4GB-RAM-16GB-Memory-1TB-HDD-Windows-10-Home-Silver/796108312;https://i5.walmartimages.com/asr/0aa68771-f105-4d4e-8ff8-260e55903a5e_1.79562c73dbf79ee284d3cbbfc753057a.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;559.99;21186;3.8685;;75
35A35QM4ARB6;"VIZIO 60"" Class D-Series 4K (2160P) Ultra HD HDR Smart LED TV (D60-F3) (2018 Model)";https://www.walmart.com/ip/VIZIO-60-Class-D-Series-4K-2160P-Ultra-HD-HDR-Smart-LED-TV-D60-F3-2018-Model/907991098;https://i5.walmartimages.com/asr/b7294b3e-8532-4ec7-8e9d-941ee4be54ed_6.349806cef7adaefad52e7d61f0c71a20.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;449.99;203;4.0148;0084522601653;659
3QJBG7V1VMPX;Canon PIXMA MX490 Wireless Office All-in-One Inkjet Printer/Copier/Scanner/Fax Machine;https://www.walmart.com/ip/Canon-PIXMA-MX490-Wireless-Office-All-in-One-Inkjet-Printer-Copier-Scanner-Fax-Machine/45830928;https://i5.walmartimages.com/asr/e82fbb18-0058-4f58-978b-802621337694_1.0cc362e9c6faddc6e16f309cc0223f46.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;35;1525;3.9285;0001380326121;2776
46D7XSIWJXW8;"LG 55"" Class 4K (2160P) Ultra HD Smart LED HDR TV 55UK6300PUE";https://www.walmart.com/ip/LG-55-Class-4K-2160P-Ultra-HD-Smart-LED-HDR-TV-55UK6300PUE/760707262;https://i5.walmartimages.com/asr/7fad87a6-f00c-4ae3-92f6-36ba3a3f4253_1.1b40d9393d7f8404fc762a0e0ba07365.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;399.99;1014;4.6469;0071919262121;666
2LLNOSDJ4JEX;"RCA 40"" Class FHD (1080p) Roku Smart LED TV (RTR4060-W)";https://www.walmart.com/ip/RCA-40-Class-FHD-1080p-Roku-Smart-LED-TV-RTR4060-W/962639379;https://i5.walmartimages.com/asr/bbec9b0d-236e-4629-a901-764e03f37e48_3.ce3c2d9ed60239fb30baad5c35362729.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;169.99;138;4.3478;0005846580524;1787
70492WU5UYW3;"Sharp 58"" Class 4K Ultra HD (2160P) HDR Roku Smart LED TV (58Q7330U)";https://www.walmart.com/ip/Sharp-58-Class-4K-Ultra-HD-2160P-HDR-Roku-Smart-LED-TV-58Q7330U/488380718;https://i5.walmartimages.com/asr/474ebba8-78d0-45a0-887c-9d4f53192e66_1.48c469f2a431dddc44a11bb2ab789314.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;378;78;4.3718;;406
71MXQGDK13S2;"ONN Full-Motion Articulating, Tilt/Swivel, Universal Wall Mount Kit for 19"" to 84"" TVs with HDMI Cable (ONA16TM014E)";https://www.walmart.com/ip/ONN-Full-Motion-Articulating-Tilt-Swivel-Universal-Wall-Mount-Kit-for-19-to-84-TVs-with-HDMI-Cable-ONA16TM014E/55836008;https://i5.walmartimages.com/asr/c158c50f-e55f-4282-9e20-85ad40e391c5_1.eb2367b6b9ef13e887c360b69f10e007.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;39.99;4307;4.5825;0068113113448;20740
69E8BAF15LFN;"Lenovo Ideapad 330, 15.6"" screen Laptop, Intel Celeron N4000, 4GB RAM, 1TB HDD, WIN 10, Platinum Grey";https://www.walmart.com/ip/Lenovo-Ideapad-330-15-6-screen-Laptop-Intel-Celeron-N4000-4GB-RAM-1TB-HDD-WIN-10-Platinum-Grey/839906155;https://i5.walmartimages.com/asr/59c902f8-8aee-4d45-b16f-78043d7f159b_1.a5b975b3ec908741d07e0b1c0da5bb77.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;394.98;270;3.7296;0019233046286;29
3QA7SCOX4BIW;"ONN Full-Motion Wall Mount for 10""- 50"" TVs with Tilt and Swivel Articulating Arm and HDMI Cable (UL Certified)";https://www.walmart.com/ip/ONN-Full-Motion-Wall-Mount-for-10-50-TVs-with-Tilt-and-Swivel-Articulating-Arm-and-HDMI-Cable-UL-Certified/55592117;https://i5.walmartimages.com/asr/723ee7f0-3067-4a1c-bb36-929efc0b81f6_1.ca8ed41d86c66e762f462f99b93ba1f1.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;14.99;7794;4.4578;0068113113445;10481
5HL7X8WBCO4M;Epson WorkForce WF-2750 All-in-One Wireless Color Printer/Copier/Scanner/Fax Machine;https://www.walmart.com/ip/Epson-WorkForce-WF-2750-All-in-One-Wireless-Color-Printer-Copier-Scanner-Fax-Machine/53853527;https://i5.walmartimages.com/asr/d006c9ca-fd0e-47ee-9ea5-14e334d69a0f_1.ba5c1fa8d316ddb4038dd3089a531fe1.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;62.99;1763;3.8809;0001034392882;349
6AYPPS4K1KEC;"SAMSUNG 58"" Class 4K (2160P) Ultra HD Smart LED HDR TV UN58MU6070";https://www.walmart.com/ip/SAMSUNG-58-Class-4K-2160P-Ultra-HD-Smart-LED-HDR-TV-UN58MU6070/822335354;https://i5.walmartimages.com/asr/d006a73e-99c4-4cc8-9a2e-4df1fbc6b161_12.4012f6f09a07e55fb9f82599518f51b7.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;448;64;4.3906;;412
40ZTQCISA9QG;"LG 65"" Class 4K (2160P) Ultra HD Smart LED HDR TV 65UK6300PUE";https://www.walmart.com/ip/LG-65-Class-4K-2160P-Ultra-HD-Smart-LED-HDR-TV-65UK6300PUE/468142396;https://i5.walmartimages.com/asr/fb392a40-a439-49ed-83f3-18972eb23d98_2.4de934e12e0c4032f107d511a11e061e.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;599.99;992;4.63;0071919262114;536
64K2BT2GINHG;"Onn Tilting TV Wall Mount Kit for 24"" to 84"" TVs with HDMI Cable (ONA16TM013E)";https://www.walmart.com/ip/Onn-Tilting-TV-Wall-Mount-Kit-for-24-to-84-TVs-with-HDMI-Cable-ONA16TM013E/55836007;https://i5.walmartimages.com/asr/f8096cb6-ce30-47ad-b9c7-aa62d80f85aa_1.caa20c2df51aef71c1e49eb0e0972741.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;19.99;1308;4.3876;0068113113447;60952
4Y0RX4OF7XHK;Apple AirPods with Charging Case (Latest Model);https://www.walmart.com/ip/Apple-AirPods-with-Charging-Case-Latest-Model/604342441;https://i5.walmartimages.com/asr/ac793ff4-d3da-4cbe-beba-f956e7494490_1.5bae15688eb0aafd22a99d01a072f9db.jpeg?odnWidth=200&odnHeight=200&odnBg=ffffff;159;55;4.1818;;0
5VSV9GSR9SH0;SEIKI 40” Class FHD (1080P) Smart LED TV (SC40FK700N);https://www.walmart.com/ip/SEIKI-40-Class-FHD-1080P-Smart-LED-TV-SC40FK700N/491811715;https://i5.wal.co/asr/0f9b3b58-22df-4b7f-a936-b904373ba60b_4.8a80beb5d83c8c96fe0564d4f2583db7.jpeg-8e7e1af0c937fb9353d27e530993b01864547c91-optim-200x200.jpg;149.99;72;3.7639;0085518000707;2293
6SNORTILY0DC;"Hisense 43"" Class FHD (1080P) Roku Smart LED TV";https://www.walmart.com/ip/Hisense-43-Class-FHD-1080P-Roku-Smart-LED-TV/236675940;https://i5.wal.co/asr/f86f018c-0a8d-46d2-967d-70f43231ac5d_1.f294ac162dc8bfef778d4852acf134b8.png-2ad58c36cc3986d20a29dacaed47d2d29847f918-crushed-200x200.png;179.99;104;3.9423;;515
2279A06GN55K;Google Chromecast 3rd Gen - NEW;https://www.walmart.com/ip/Google-Chromecast-3rd-Gen-NEW/435188866?wpa_bd=1558212391338&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=4c60408fae94ec2ccb65c074303451e9&wpa_aux_info=__aux_info__&wpa_tag=__tag__&wpa_pos=3&wpa_plmt=__plmt__&wpa_aduid=__aduid__;https://i5.wal.co/asr/ce02c3e2-ddb0-48ce-9519-1870901b3b15_3.dfbbf2da6fa65c08bf68a650edc5ee03.jpeg-7d7c050fca262e8fe75854f1d7528502bc50398c-optim-200x200.jpg;35;114;4.193;;4860
4YIXHYBA31K8;"RCA 60"" Class 4K Ultra HD (2160P) LED TV (RTU6050)";https://www.walmart.com/ip/RCA-60-Class-4K-Ultra-HD-2160P-LED-TV-RTU6050/716370693;https://i5.wal.co/asr/52630f89-1a09-41f3-81ed-ea92007e3f19_2.58f51d8d1c918fa06ab3510ace6d1ee5.jpeg-3747807a49c7d4d7af194840e7d01be4daf285ef-optim-200x200.jpg;349.99;59;3.678;;1177
2BC372ZV64Y8;"Lenovo ideapad 330s 15.6"" Laptop, Intel Core i5-8250U Quad-Core processor, 20GB (4GB + 16GB Intel Optane) Memory, 1TB Hard Drive, Windows 10 - Midnight Blue - 81F5006GUS";https://www.walmart.com/ip/Lenovo-ideapad-330s-15-6-Laptop-Intel-Core-i5-8250U-Quad-Core-processor-20GB-4GB-16GB-Intel-Optane-Memory-1TB-Hard-Drive-Windows-10-Midnight-Blue-81F/444500759?wpa_bd=1558212391338&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=8710e8880d5cd4236c21046134a8496a&wpa_aux_info=__aux_info__&wpa_tag=__tag__&wpa_pos=5&wpa_plmt=__plmt__&wpa_aduid=__aduid__;https://i5.wal.co/asr/16ee9fb4-9d8d-4ac8-af49-76dde414eb18_1.c80278bc1fa251934004fd4688682029.jpeg-dbc08edb8890470bae1b29d92c2ea9fe5ca0ed90-optim-200x200.jpg;379;266;3.6504;0019256356134;2699
3SI3GK5AYQYC;Apple AirPods with Wireless Charging Case (Latest Model);https://www.walmart.com/ip/Apple-AirPods-with-Wireless-Charging-Case-Latest-Model/482532021;https://i5.wal.co/asr/3372fa98-91e4-480b-9f2f-954281b107fa_1.cabaea14cc5589444a079b88166ace50.jpeg-5e174b92243977372a3c814bd65543e0d89c9b37-optim-200x200.jpg;199;15;4.6;0019019876469;4176
35X5YDKAGYGK;"RCA 50"" Class 4K Ultra HD (2160P) LED TV (RLDED5098-UHD)";https://www.walmart.com/ip/RCA-50-Class-4K-Ultra-HD-2160P-LED-TV-RLDED5098-UHD/54898727;https://i5.wal.co/asr/e45bc40e-5810-415e-a092-b3348b2b754c_1.efcdbbad0a6340ec186037e5ac2f0cda.jpeg-4429b846f0211aa0fdb0a01e2ffd9e5382ca1184-optim-200x200.jpg;229.99;541;3.756;0005846580318;865
4VHEWUBO8900;"TCL 55"" Class 4K Ultra HD (2160P) HDR Roku Smart LED TV (55S421)";https://www.walmart.com/ip/TCL-55-Class-4K-Ultra-HD-2160P-HDR-Roku-Smart-LED-TV-55S421/616382144;https://i5.wal.co/asr/32802417-35ca-4060-9e5b-5a194586f5d8_1.94ba60a54aa56a4d59c6b15ceb4661a7.jpeg-fd2d7bdbe2b19a719e4583dbd6c2a329770bf966-optim-200x200.jpg;318;121;3.8017;0084604201011;1105
6UQ5D666LZ52;"RCA Voyager 7"" 16GB Tablet with Keyboard Case - Android OS";https://www.walmart.com/ip/RCA-Voyager-7-16GB-Tablet-with-Keyboard-Case-Android-OS/53990889;https://i5.wal.co/asr/831ccf69-e791-4198-b6a3-cb30dc907210_1.bfd886c650acc980e7567c52adbdf33d.jpeg-d78e69eba2faa7f70863d3eced420c7b637a4298-optim-200x200.jpg;44.98;2340;3.9752;0006211837860;14589
3I9EXG7JUILG;"RCA 40"" Class FHD (1080P) LED TV (RLDED4016A)";https://www.walmart.com/ip/RCA-40-Class-FHD-1080P-LED-TV-RLDED4016A/54898733;https://i5.wal.co/asr/16162890-3e86-4053-9ddc-20cdbe2da8ce_3.2ae6d591959b2eb4edce9beda7acdf3e.jpeg-faa7c935e95b68020fba4270393bc5c4f803306b-optim-200x200.jpg;139.99;533;4.0657;0005846578421;4945
6DF9ZHCV5G2S;Apple iPad mini 4 Wi-Fi 128GB Space Gray;https://www.walmart.com/ip/Apple-iPad-mini-4-Wi-Fi-128GB-Space-Gray/46795987;https://i5.wal.co/asr/979c5c03-6e99-4242-8ad4-35f34370df9a_1.55a60e51ea0ba411fd6f17a43dc6c634.jpeg-3e59005649758cbb09267a66db1127f314a759f2-optim-200x200.jpg;349;384;4.7917;0088846236871;2898
4FWIK2C1F6V7;Roku Streaming Stick+ 4K HDR - WITH 30-DAY FREE TRIAL OF SLING INCLUDING CLOUD DVR ($40+ VALUE);https://www.walmart.com/ip/Roku-Streaming-Stick-4K-HDR-WITH-30-DAY-FREE-TRIAL-OF-SLING-INCLUDING-CLOUD-DVR-40-VALUE/300825724;https://i5.wal.co/asr/4cb4c8a8-63f2-48d5-b9ac-a3ebfc9070b7_1.422f2d8b1d706b6b17ea6e5bd1bb48a9.jpeg-d4da453b56cc1712a3a1dae766cbbd0ebe8ae938-optim-200x200.jpg;49;3173;4.5588;0082961000197;1227
60EDMVJ8EIXW;"SAMSUNG 11.6"" Chromebook 3, 16GB eMMC, 4GB RAM, Metallic Black - XE500C13-K04US";https://www.walmart.com/ip/SAMSUNG-11-6-Chromebook-3-16GB-eMMC-4GB-RAM-Metallic-Black-XE500C13-K04US/796891786;https://i5.wal.co/asr/96f2927e-7743-4b36-9c0e-539bdef18246_1.9fb83af39bd0f0668d8f2442e1f0b16f.jpeg-d6c01b9023566cd5d32b5712e5671bacdd90d4e8-optim-200x200.jpg;174.97;81;4.1481;0088727620160;11005
6MFO6GGHM3JC;"VIZIO 32"" Class HD (720P) Smart LED TV (D32h-F1) (2018 Model)";https://www.walmart.com/ip/VIZIO-32-Class-HD-720P-Smart-LED-TV-D32h-F1-2018-Model/871178965;https://i5.wal.co/asr/752a671d-5a16-4ff9-926e-a39115be08e0_2.3d40f344fca07efd09e306f97379869b.jpeg-e5a89ae28d80786e2c5b60c86b77a46aa30df78a-optim-200x200.jpg;148;95;3.6737;0084522601673;1884
5YZBEUJO11MO;"Sceptre 50"" Class 4K Ultra HD (2160P) LED TV (U515CV-U)";https://www.walmart.com/ip/Sceptre-50-Class-4K-Ultra-HD-2160P-LED-TV-U515CV-U/44829924;https://i5.wal.co/asr/361bab1c-c21e-45c5-97ab-2ca14f38aa20_3.530ea289b2988b0431e2423962996d79.jpeg-25379a4e0c62722ce27938b4a0610cb9bd596149-optim-200x200.jpg;209.99;340;4.1147;0079234335000;2538
2RKSQC7C8QKZ;"RCA 55"" Class 4K Ultra HD (2160P) HDR Roku Smart LED TV (RTRU5527-W)";https://www.walmart.com/ip/RCA-55-Class-4K-Ultra-HD-2160P-HDR-Roku-Smart-LED-TV-RTRU5527-W/813012685;https://i5.wal.co/asr/6e660e8e-f449-434d-8914-9549aab8ccf2_1.84af319fc7d573ffce3e221419216613.jpeg-f28510841ac41bfde7e8d177b7e3f0867415e903-optim-200x200.jpg;319.99;167;4.0599;0005846580390;1285
